Job Name,Job Salary,Job Year,Job Area,Job Degree,Job label,Industry,Scale
物联网解决方案岗-半导体晶圆/化合物半导体(J42723),2.5-5万,10年及以上,成都,本科,"['解决方案', '半导体晶圆', '化合物半导体', 'cim', 'mes', '五险一金', '公司重点项目', '带薪年假', '通讯补贴', '交通补贴', '弹性工作', '销售奖金', '年终奖金']",['电子技术/半导体/集成电路'],['10000人以上']
嵌入式软件工程师（智能家居/物联网/AIOT）,1.6-3万·14薪,3年及以上,中山·南头镇,本科,"['计算机', '电子', 'linux', '软件开发', '编程', 'c语言', 'wifi', '智能家居', '系统架构设计', 'ip协议', '通讯补贴', '年终奖金', '餐饮补贴', '绩效奖金', '周末双休', '年度员工体检']",['计算机软件'],['']
渠道销售专员（物联网）,8千-1.2万,1年,广州,大专,"['五险一金', '员工旅游', '年终奖金', '专业培训', '通讯补贴', '绩效奖金', '周末双休', '高额提成', '销售', '渠道', '物联网', '批发', '扫描器', '条码', '打印机']",['计算机硬件'],['150-500人']
嵌入式软件工程师（物联网）,1.5-3万,5-7年,深圳,中技/中专,"['linux', '调试', 'c++', 'android', 'xml', 'json', 'mcu', 'http', '操作系统', 'debug', '五险一金', '员工旅游', '餐饮补贴', '专业培训']",['电子技术/半导体/集成电路'],['500-1000人']
物联网解决方案岗-半导体Si/SiC材料(J42819),2.5-5万,8年及以上,成都,本科,"['SiC', '碳化硅', '解决方案', 'si', '半导体材料', '五险一金', '公司重点项目', '带薪年假', '通讯补贴', '交通补贴', '弹性工作', '销售奖金', '年终奖金']",['电子技术/半导体/集成电路'],['10000人以上']
物联网研发总监,2-4万,5-7年,上海·金山区,本科,"['物联网', '硬件研发', '通讯协议', '系统集成', '云计算', '五险一金', '员工旅游', '餐饮补贴', '专业培训', '弹性工作', '年终奖金', '周末双休', '提供住宿', '一日三餐', '驻外补助']",['仪器仪表/工业自动化'],['50-150人']
物联网工程师,6千-1万·13薪,2年及以上,成都·高新区,本科,"['电子', '自动化', '通信', 'http', 'stm32', 'coap', '单片机外设', '单片机', '数据传输', '控制系统', '五险一金', '员工旅游', '定期体检', '餐饮补贴', '交通补贴', '绩效奖金', '年终奖金']",['仪器仪表/工业自动化'],['50-150人']
嵌入式软件工程师（物联网）,1.7-3.3万,3-4年,深圳,大专,"['嵌入式开发', '蓝牙', 'c++', 'mcu', '社保', '员工旅游', '餐饮补贴']",['电子技术/半导体/集成电路'],['500-1000人']
物联网解决方案岗-先进封测(J43421),2.5-5万,10年及以上,成都,本科,"['tsv', '半导体', '解决方案', '3d', '2.5d', '五险一金', '公司重点项目', '带薪年假', '通讯补贴', '交通补贴', '弹性工作', '销售奖金', '年终奖金']",['电子技术/半导体/集成电路'],['10000人以上']
库管专员,5-7千,3年及以上,深圳·龙华区,大专,[],['计算机软件'],['少于50人']
物联网工程专业教师,7千-1.4万,1年,大连,硕士,"['五险一金', '年终奖金', '专业培训', '定期体检', '绩效奖金', '补充医疗保险', '带薪寒暑假']",['教育/培训/院校'],['500-1000人']
物联网硬件工程师,1.2-2.4万,5-7年,深圳,大专,"['餐饮补贴', '专业培训']",['电子技术/半导体/集成电路'],['500-1000人']
售前方案,8千-1.5万·16薪,无需经验,石家庄,本科,"['解决方案', '物联网', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
硬件工程师（物联网）,1.2-2.2万,3-4年,深圳·龙岗区,大专,"['交通补贴', '餐饮补贴', '专业培训', '定期体检']",['电子技术/半导体/集成电路'],['500-1000人']
物联网解决方案岗-半导体Si/SiC材料(J42819),2.5-5万,8年及以上,成都,本科,"['SiC', '碳化硅', '解决方案', 'si', '半导体材料', '五险一金', '公司重点项目', '带薪年假', '通讯补贴', '交通补贴', '弹性工作', '销售奖金', '年终奖金']",['电子技术/半导体/集成电路'],['10000人以上']
渠道销售专员（物联网）,8千-1.2万,1年,广州,大专,"['五险一金', '员工旅游', '年终奖金', '专业培训', '通讯补贴', '绩效奖金', '周末双休', '高额提成', '销售', '渠道', '物联网', '批发', '扫描器', '条码', '打印机']",['计算机硬件'],['150-500人']
售前方案,8千-1.5万·16薪,无需经验,北京·西城区,本科,"['解决方案', '物联网', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
嵌入式软件工程师（物联网）,1.7-3.3万,3-4年,深圳,大专,"['嵌入式开发', '蓝牙', 'c++', 'mcu', '社保', '员工旅游', '餐饮补贴']",['电子技术/半导体/集成电路'],['500-1000人']
物联网运维实施工程师,6-8千·13薪,1年,南昌·青山湖区,大专,"['linux', 'mysql数据库', '网络', '物联网', '通讯补贴', '出差补贴', '年终奖', '五险', '餐费补贴']",['通信/电信/网络设备'],['150-500人']
物联网工程师,6千-1万·13薪,2年及以上,成都·高新区,本科,"['电子', '自动化', '通信', 'http', 'stm32', 'coap', '单片机外设', '单片机', '数据传输', '控制系统', '五险一金', '员工旅游', '定期体检', '餐饮补贴', '交通补贴', '绩效奖金', '年终奖金']",['仪器仪表/工业自动化'],['50-150人']
售前方案,8千-1.5万·16薪,无需经验,南京·浦口区,本科,"['解决方案', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
物联网硬件工程师,1.2-2.4万,5-7年,深圳,大专,"['餐饮补贴', '专业培训']",['电子技术/半导体/集成电路'],['500-1000人']
物联网产品经理,1.5-2.5万·13薪,5-7年,深圳·南山区,本科,"['物联网', '智能家居', '产品体系', '项目管理', '五险一金', '绩效奖金', '员工旅游', '年终奖金', '定期体检']",['电子技术/半导体/集成电路'],['150-500人']
物联网JAVA开发工程师,1.2-2万,3年及以上,宁波,本科,"['http', 'tcp', 'netty', 'https', 'tcp/ip', 'mqtt', 'mina', '后台业务逻辑', '液位计', '五险一金', '员工旅游', '交通补贴', '餐饮补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检']",['计算机软件'],['150-500人']
售前方案,8千-1.5万·16薪,无需经验,哈尔滨,本科,"['解决方案', '物联网', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
Java后端开发工程师（工业物联网）,1.3-1.6万·13薪,3-5年,佛山·顺德区,本科,"['mysql', 'spring', 'redis', '五险一金', '绩效奖金', '带薪年假', '节日福利']",['机械/设备/重工'],['1000-5000人']
物联网渠道销售经理,4-8千,1-2年,成都·郫都区,大专,['五险一金'],['建筑/建材/工程'],['少于50人']
销售-医疗信息化/医疗物联网/无线/智慧病房,1-1.5万,2年,重庆,大专,"['销售', '医疗信息化', '智慧病房', '医疗物联网']",['通信/电信/网络设备'],['50-150人']
库管专员,5-7千,3年及以上,深圳·龙华区,大专,[],['计算机软件'],['少于50人']
产业研究部主管,1.2-1.8万,3年及以上,深圳·南山区,本科,"['数据分析', '物联网', '行业分析', '研究员', '市场调研', '调研员', '分析师', '五险一金', '员工旅游', '定期体检', '年终奖金', '绩效奖金', '周末双休']",['非营利组织'],['少于50人']
嵌入式软件工程师,1-1.5万·13薪,3-6年,杭州·余杭区,本科,"['嵌入式', '嵌入式软件', 'arm', '五险一金', '定期体检', '餐饮补贴', '年终奖金', '生日福利', '商业保险', '带薪年假', '住宿补贴']",['电子技术/半导体/集成电路'],['少于50人']
物联网工程专业教师,7千-1.4万,1年,大连,硕士,"['五险一金', '年终奖金', '专业培训', '定期体检', '绩效奖金', '补充医疗保险', '带薪寒暑假']",['教育/培训/院校'],['500-1000人']
销售-医疗信息化/医疗物联网/无线/智慧病房,1-1.5万,2年,福州,大专,"['销售', '医疗信息化', '智慧病房', '医疗物联网']",['通信/电信/网络设备'],['50-150人']
技术支持工程师（物联网）,8千-1.2万,3-4年,武汉·东湖新技术产业开发区,大专,"['物联网', '计算机', '电子', '招投标', '需求调研', '通信', '方案设计', '供应商评估', '考核管理', '采购方案', '带薪年假', '五险一金', '商业保险', '年终奖金', '绩效奖金']",['学术/科研'],['50-150人']
物联网开发工程师,1.8-3万,3年及以上,嘉兴·海盐县,本科,"['.net', '五险一金', '补充医疗保险', '交通补贴', '餐饮补贴', '通讯补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检', '免费班车']",['机械/设备/重工'],['50-150人']
物联网后台工程师,1.5-2.5万,5年及以上,深圳·龙岗区,本科,"['数据库', 'java', 'linux', 'redis', 'spring', 'mybatis', 'c++', 'python', '弹性工作', '包吃', '包住宿', '绩效奖金', '全勤奖', '节日福利', '五险一金']",['新能源'],['150-500人']
产业研究部主管,1.2-1.8万,3年及以上,深圳·南山区,本科,"['数据分析', '物联网', '行业分析', '研究员', '市场调研', '调研员', '分析师', '五险一金', '员工旅游', '定期体检', '年终奖金', '绩效奖金', '周末双休']",['非营利组织'],['少于50人']
物联网技术员,3-6千,2年,昆明·五华区,大专,"['电子', '自动化', '电气', 'plc编程', '系统优化', '电气部件选型', '调试运行', '电气布线', '技改', '电气系统图', '餐饮补贴', '定期体检', '五险', '加班补贴', '周末双休']",['建筑/建材/工程'],['少于50人']
拔尖计划-物联网操作系统微内核研发,5-10万,5-7年,成都,硕士,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
技术总监（系统集成）,1.5-2万,5-7年,广州·海珠区,本科,"['系统集成', '机电工程', '信息安全', '智慧园', '公检法系统', '教育信息系统', '医疗信息系统', '5G基数', '五险一金', '专业培训', '交通补贴', '年终奖金', '绩效奖金', '通讯补贴', '员工旅游', '出差补贴']",['计算机软件'],['50-150人']
销售工程师（物联网模块）,8千-1.2万,无需经验,深圳·龙华区,本科,"['五险一金', '年终奖金', '绩效奖金', '带薪年假', '专业培训', '餐饮补贴', '节日福利', '周末双休', '加班补贴', '提供住宿', '销售', '办公软件', '电子', 'erp', '谈判', '通信', '客户开发', '市场分析', '客户关系维护', '市场开拓']",['计算机硬件'],['150-500人']
电子硬件工程师(物联网控制),1-1.5万·13薪,3-4年,宁波·高新区,本科,"['c++', 'js', '电气', 'c#', 'php', '电路分析', 'pcb设计', '模电', '数电', '硬件设计', '五险一金', '餐饮补贴', '弹性工作', '周末双休', '年终奖金']",['机械/设备/重工'],['少于50人']
拔尖计划-物联网人工智能应用技术研究专家,5-10万,5-7年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
大客户销售（政企/卫星物联网）,2-3万,5年及以上,上海·浦东新区,本科,"['五险一金', '绩效奖金', '弹性工作', '物联网', '北斗物联网']",['通信/电信/网络设备'],['50-150人']
物联网应用工程师,12-20万/年,2年及以上,上海·闵行区,本科,"['css', 'html', 'javascript', 'erp', 'git', '编程', '客户沟通', 'mes', 'http', '英语口语']",['计算机软件'],['50-150人']
物联网与智能控制系统研发负责人,60-90万/年,3年及以上,广州·黄埔区,博士,"['c++', 'java', '电子信息工程', '自动化控制', 'dsp', 'fpga', '项目管理', '英语', '计算机', '物联网', '五险一金', '交通补贴', '绩效奖金', '提供单人公寓']",['医疗设备/器械'],['150-500人']
物联网工程师,8千-1万,2年,杭州·余杭区,大专,"['操作系统', '物联网', '人工智能', '嵌入式', '通信协议', '硬件电路', '汇编', '员工旅游', '专业培训', '年终奖金', '定期体检', '周末双休', '全勤奖', '节日福利', '带薪年假']",['建筑/建材/工程'],['500-1000人']
物联网项目经理,1.2-2万·13薪,2年,深圳·南山区,本科,"['项目管理', 'plc', '物联网', '通信协议', '五险一金', '绩效奖金', '员工旅游', '年终奖金', '定期体检']",['电子技术/半导体/集成电路'],['150-500人']
拔尖计划-物联网高级架构师（数字政府方向）,3-5万·16薪,5年及以上,广州,硕士,"['通信', '市场推广', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
销售业务员（上市公司/物联网/传感器）,1-1.5万,1年,深圳·龙华区,高中,"['周末双休', '定期体检', '五险一金', '提供食宿', '销售', '市场拓展', '发展新客户', '智能家居产品', '安防', '模块', '消费电子']",['电子技术/半导体/集成电路'],['150-500人']
产品业务经理（工业物联网解决方案）(J10817),1.5-2万·13薪,3-4年,北京,本科,"['项目管理', '咨询', '解决方案', '大数据', '理工科', '云计算', '物联网', '业务培训', '人工智能', '英语4级', '周末双休', '五险一金', '补充医疗保险', '餐饮补贴', '通讯补贴', '年终奖金', '定期体检', '绩效奖金', '专业培训', '员工旅游']",['仪器仪表/工业自动化'],['5000-10000人']
