Job Name,Job Salary,Job Year,Job Area,Job Degree,Job label
产品业务经理（工业物联网解决方案）(J10817),1.5-2万·13薪,3-4年,北京,本科,"['项目管理', '咨询', '解决方案', '大数据', '理工科', '云计算', '物联网', '业务培训', '人工智能', '英语4级', '周末双休', '五险一金', '补充医疗保险', '餐饮补贴', '通讯补贴', '年终奖金', '定期体检', '绩效奖金', '专业培训', '员工旅游']"
物联网工程教师,8-10万/年,无需经验,绵阳,硕士,"['计算机', '物联网', '五险一金', '餐饮补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检', '双休、寒暑假']"
物联网工程专业负责人,8-16万/年,1年,绵阳·游仙区,硕士,"['专业建设', '五险一金', '免费班车', '餐饮补贴', '绩效奖金', '年终奖金', '定期体检', '提供住宿']"
物联网项目工程师,1-1.5万,3年及以上,东莞·南城区,本科,"['计算机', '测试', '调试', '自动化', '需求调研', '方案设计', '运维', '技术交流', '三菱', '数据采集', '带薪年假', '节日福利', '绩效奖金', '专业培训', '员工旅游']"
项目经理（工业物联网）(J10805),1.5-2万·13薪,3-4年,北京,本科,"['周末双休', '五险一金', '补充医疗保险', '餐饮补贴', '通讯补贴', '年终奖金', '定期体检', '绩效奖金', '专业培训', '员工旅游']"
工业物联网-嵌入式开发工程师,1.5-2.5万·13薪,3-4年,昆山,本科,"['linux', '嵌入式开发', 'pcblayout', '嵌入式软件', 'pcb板设计', '单片机', '软硬件测试', 'C语言', '专业培训', '定期体检']"
售前方案,8千-1.5万·16薪,无需经验,深圳,本科,"['解决方案', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
5G物联网通信研究员,1.5-3万·13薪,3-4年,北京·西城区,硕士,"['计算机', '数据分析', '软件工程', '物联网', '通信工程', '移动通信', 'tcp/ip', '网络管理', '技术研究', '信息工程', '年底双薪', '绩效奖金', '带薪年假', '五险一金', '午餐补助']"
物联网产品经理,1-1.5万,5年及以上,成都·龙泉驿区,本科,"['自动化', '仓储物流', 'agv', '技术方案', '绩效奖金', '五险一金', '周末双休']"
基层、业务推广、经理,5-8.5千,1年及以上,北京,大专,"['推广', '五险一金', '补充医疗保险', '补充公积金']"
物联网产品测试工程师,1-1.5万,3-4年,深圳·南山区,本科,"['五险一金', '员工旅游', '专业培训', '绩效奖金', '股票期权', '周末双休']"
物联网产品客户经理（新疆区域）,5千-1万,无需经验,郑州·高新区,大专,"['五险一金', '免费班车', '员工旅游', '绩效奖金', '定期体检', '专业培训', '补充医疗保险', '年终奖金', '股票期权']"
工业物联网-嵌入式开发工程师,1.5-2.5万·13薪,3-4年,昆山,本科,"['linux', '嵌入式开发', 'pcblayout', '嵌入式软件', 'pcb板设计', '单片机', '软硬件测试', 'C语言', '专业培训', '定期体检']"
售前技术支持,8千-1.5万·16薪,2年及以上,重庆·渝北区,本科,"['售前支撑', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
技术总监,3.5-4.5万,无需经验,上海·长宁区,本科,"['java', '质量管理', '团队建设', '设计模式', '互联网', '大数据', 'ai', '架构设计', '风险控制', '指导', '五险一金', '年终奖金']"
软件测试工程师（物联网）,1.3-1.8万,3-5年,广州·黄埔区,大专,"['计算机', '电子', 'linux', '测试', '测试用例', 'bug', '通信', '软件测试', '性能测试', 'shell', '年终奖金', '五险一金', '定期体检', '带薪年假', '包三餐', '交通补贴', '员工旅游', '通讯补贴']"
物联网模组销售经理,8千-1.6万·13薪,2年及以上,中山·坦洲镇,大专,"['销售', '预算', '市场调研', '市场推广', '销售策略', '客户关系维护', 'wifi', '客户关系管理', '蓝牙', '智能家居', '餐饮补贴', '绩效奖金', '专业培训', '五险', '包住', '双休']"
销售工程师,6千-1.2万,1年及以上,深圳·罗湖区,中技/中专,"['五险一金', '补充医疗保险', '通讯补贴', '绩效奖金', '专业培训', '餐饮补贴', '定期体检']"
物联网平台架构师,2.5-5万·14薪,5年及以上,上海,本科,"['架构设计', '五险一金', '员工旅游', '出国机会', '交通补贴', '免费班车', '年终奖金', '定期体检']"
物联网工程师,8千-1万,5-7年,昆明·五华区,大专,"['施工管理', '自动化', '电气', '安装', '设计管理', 'plc编程', '电气部件选型', 'CAD', '调试指导', '餐饮补贴', '定期体检', '五险', '加班补贴', '周末双休']"
质量主管,1-1.5万·14薪,3年及以上,湖州·安吉县,大专,[]
物联网销售经理,8千-1.6万·13薪,2年及以上,东莞·南城区,大专,"['销售', '合同签订', '物联网', '通信行业', '自动化行业', '安防行业', '交通行业', '绩效奖金', '年终奖金', '定期体检', '下午茶', '13薪', '六险一金', '大小周']"
物联网平台架构师,2.5-5万·14薪,5年及以上,上海,本科,"['架构设计', '五险一金', '员工旅游', '出国机会', '交通补贴', '免费班车', '年终奖金', '定期体检']"
销售-医疗信息化/医疗物联网/无线/智慧病房,1-1.5万,2年,河北省,大专,"['销售', '医疗信息化', '智慧病房', '医疗物联网']"
高级嵌入式工程师,1.5-2.5万,5年及以上,成都·龙泉驿区,本科,"['电子', 'c++', '编程', '公关', '嵌入式系统', '跨部门沟通', '客户互动', '软硬件开发', '行业交流', '包吃住', '周末双休', '五险一金', '年终奖金', '专业培训', '绩效奖金', '通勤车']"
工业物联网-嵌入式开发工程师,1.5-2.5万·13薪,3-4年,昆山,本科,"['linux', 'c#', '嵌入式开发', 'pcblayout', '嵌入式软件', 'pcb板设计', '单片机', '软硬件测试', '专业培训', '定期体检', '餐饮补贴', '免费班车']"
物联网平台架构师,2.5-5万·14薪,5年及以上,上海,本科,"['架构设计', '五险一金', '员工旅游', '出国机会', '交通补贴', '免费班车', '年终奖金', '定期体检']"
物联网销售专员,6千-1.2万·13薪,2年,东莞·南城区,大专,"['绩效奖金', '年终奖金', '定期体检', '下午茶', '13薪', '六险一金', '大小周', '销售', '合同签订', '自动化行业', '安防行业', '交通行业', '客户走访']"
嵌入式STM32研发工程师,5-7.5千,2年,成都·高新区,大专,"['单片机', '电子工程师', '硬件工程师', '硬件', '嵌入式', '电子', '五险一金', '交通补贴', '年终奖金', '餐饮补贴']"
物联网产品经理,1.7-2.5万,6年及以上,广州·海珠区,本科,"['计算机', '管理', '需求分析', '产品设计', '功能设计', '调研', '云计算', '物联网', '人工智能', '电力', '五险一金', '补充医疗保险', '补充公积金', '员工旅游', '专业培训', '定期体检', '年终奖金', '绩效奖金']"
物联网产品经理,1.8-3.6万·14薪,5年及以上,上海,本科,"['换电', '出行', '五险一金', '员工旅游', '出国机会', '交通补贴', '免费班车', '年终奖金', '定期体检']"
系统集成工程师,1-1.8万,3-4年,广州·增城区,大专,"['测试', '调试', '验收', '验证', '评估', '系统集成', '设备标定', '使用手册', '测试报告', '现场实施', '五险一金', '绩效奖金', '年终奖金', '大小周工作制', '中餐加班餐']"
大客户销售（政企/卫星物联网）,2-3万,5年及以上,上海·浦东新区,本科,"['五险一金', '绩效奖金', '弹性工作', '物联网', '北斗物联网']"
工业物联网-系统架构师/软件开发组长,1.5-2.5万·13薪,3-4年,昆山,本科,"['物联网', '架构设计', '团队管理', '软件开发', '架构师', '软件系统研发', '专业培训', '定期体检', '餐饮补贴', '免费班车']"
物联网产品经理,1.8-3.6万·14薪,5年及以上,上海,本科,"['换电', '出行', '五险一金', '员工旅游', '出国机会', '交通补贴', '免费班车', '年终奖金', '定期体检']"
售前技术支持（杭州）,7-9千·13薪,2年及以上,杭州·拱墅区,大专,"['erp', '谈判', '服装行业', '软件行业', '物联网', '零售', '售前技术支持', 'rfid', '现场实施', '售前咨询', '五险一金', '员工旅游', '交通补贴', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '股票期权', '定期体检', '周末双休']"
国内产品经理（物联网卡）,1.5-2万·14薪,2年及以上,东莞·南城区,本科,"['计算机', '通信', '解决方案', '市场调研', '互联网', '车联网', '物联网', '行业解决方案', '产品运营', '绩效奖金', '年终奖金', '定期体检', '五险一金', '13薪']"
质量主管,1-1.5万·14薪,3年及以上,湖州·安吉县,大专,[]
嵌入式软件开发工程师（物联网方向）,1.8-3.5万·16薪,无需经验,珠海·香洲区,本科,"['微电子', '计算机', '软件开发', '智能家居', '嵌入式平台', '软件代码编写', '五险一金', '员工旅游', '弹性工作', '股票期权', '年终奖金', '美味下午茶']"
系统集成工程师,1-1.8万,3-4年,广州·增城区,大专,"['测试', '调试', '验收', '验证', '评估', '系统集成', '设备标定', '使用手册', '测试报告', '现场实施', '五险一金', '绩效奖金', '年终奖金', '大小周工作制', '中餐加班餐']"
工业物联网-系统架构师/软件开发组长,1.5-2.5万·13薪,3-4年,昆山,本科,"['物联网', '架构设计', '团队管理', '软件开发', '架构师', '软件系统研发', '专业培训', '定期体检', '餐饮补贴', '免费班车']"
销售工程师,6千-1.2万,1年及以上,深圳·罗湖区,中技/中专,"['五险一金', '补充医疗保险', '通讯补贴', '绩效奖金', '专业培训', '餐饮补贴', '定期体检']"
售前技术支持（杭州）,7-9千·13薪,2年及以上,杭州·拱墅区,大专,"['erp', '谈判', '服装行业', '软件行业', '物联网', '零售', '售前技术支持', 'rfid', '现场实施', '售前咨询', '五险一金', '员工旅游', '交通补贴', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '股票期权', '定期体检', '周末双休']"
产品经理-物联网方向,1.5-1.6万·13薪,2年及以上,广州·海珠区,本科,"['招投标', '市场调研', '解决方案', '市场推广', '产品开发', '竞品分析', '物联网', '产品介绍', '产品原型设计', '行业分析', '五险一金', '绩效奖金', '带薪年假', '出差补贴', '国企平台']"
工业物联网-系统架构师/软件开发组长,1.5-2万·13薪,3-4年,昆山,本科,"['物联网', '架构设计', '团队管理', '软件开发', '架构师', '软件系统研发', '专业培训', '定期体检', '餐饮补贴', '免费班车']"
物联网项目实施工程师,8千-1万,1年及以上,上海·松江区,大专,"['java', '数据库', 'linux', '项目实施', '运维', '物联网', '传感器', 'tcp', '五险一金', '专业培训', '绩效奖金', '年终奖金', '做五休二', '团建', '交通补贴']"
拔尖计划-能源物联网行业专家,1.5-3万·16薪,5-7年,重庆·渝北区,博士,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
国医馆运营总监,1.5-2.5万,5年及以上,广州·海珠区,本科,"['培训', '验收', '营销', '安全管理', '中药学', '补货', '临床医学', '陈列', '维护保养', '业务拓展', '绩效奖金', '交通补贴', '通讯补贴', '员工旅游', '股票期权', '年终奖金', '专业培训', '其他补贴', '五险']"
工业物联网-系统架构师/软件开发组长,1.5-2.5万·13薪,3-4年,昆山,本科,"['物联网', '架构设计', '团队管理', '软件开发', '架构师', '软件系统研发', '专业培训', '定期体检', '餐饮补贴', '免费班车']"
产品经理（互联网方向）,9千-1.2万,2年,广州·增城区,大专,"['五险一金', '定期体检', '年终奖金', '专业培训', '包工作餐', '加班餐']"
售前方案,8千-1.5万·16薪,无需经验,杭州,本科,"['解决方案', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
嵌入式硬件开发工程师,6千-1万,1年,成都·高新区,大专,"['嵌入式', '硬件开发', 'pcb', '电子工程师', '五险一金', '交通补贴', '年终奖金', '餐饮补贴', '补充医疗保险', '绩效奖金']"
软件系统销售经理,1-1.2万,2年,成都·武侯区,本科,"['销售', '管理', '推广', '营销', '市场分析', '业务拓展', '商务接待', '售前咨询', '现场调研', '水务', '五险一金', '员工食堂', '免费宿舍', '有通勤班车', '免费停车']"
软件测试工程师,7.5千-1万,3-4年,广州·增城区,本科,"['javascript', 'c/s', 'sql', '测试流程', '系统测试', '集成测试', '接口测试', '黑盒测试', '测试方案', '五险一金', '绩效奖金', '年终奖金', '大小周工作制', '中餐加班餐']"
售前方案,8千-1.5万·16薪,无需经验,石家庄,本科,"['解决方案', '物联网', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
文案策划（物联网）,7千-1.1万,无需经验,深圳·罗湖区,本科,"['ppt', '营销推广', '策划方案', '新闻稿', '品牌策划', '新媒体传播', '微信推文', '品牌企划', '宣传文案', '文案策划', '周末双休', '弹性工作', '带薪年假', '五险一金', '绩效奖金', '加班补贴', '节日福利']"
Java开发工程师,1-2万,5年及以上,上海·宝山区,大专,"['java', '软件', '开发', '技术', '前端', '计算机', 'Web', 'Spring', '技术支持', '框架', '五险一金', '弹性工作', '专业培训', '员工旅游', '绩效奖金', '项目岗位金', '项目绩效金', '创新项目金']"
产品开发,8千-1.5万·16薪,5年及以上,成都,本科,"['通信', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
产品经理（互联网方向）,9千-1.2万,2年,广州·增城区,大专,"['五险一金', '定期体检', '年终奖金', '专业培训', '包工作餐', '加班餐']"
售前工程师（中、高级）,1-1.5万,5年及以上,成都·高新区,本科,"['cad', 'excel', 'word', 'ppt', '招投标', '软件开发', '电脑', 'axure', 'xmind', '技术交流', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '定期体检']"
物联数智资深主办（物联）,1.5-2.5万,3-5年,无锡,本科,"['http', '技术文档', '数据支持', '数据管理', '通信协议', '数据安全', 'mqtt', '数据质量', '维护设备', '收集数据', '五险一金', '员工旅游', '餐饮补贴', '专业培训', '年终奖金', '定期体检', '包住', '节日福利']"
